request_id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
req_002400,170000,2,2,1,25,0,2,1,3,2,1,35060,30391,39217,36482,31339,30774,19465,159,2309,5652,2345,664
req_002401,140000,1,1,2,28,0,-1,0,0,0,-2,14372,14351,8655,12072,13719,0,9752,5687,2466,11342,9633,0
req_002402,50000,1,2,1,29,1,2,0,0,0,1,23035,18783,23212,24487,23471,25361,3594,519,9580,9377,21845,396
req_002403,80000,1,1,1,27,0,0,0,0,-1,-2,41567,39872,33130,24303,38433,0,31931,12942,20363,13835,28620,0
req_002404,60000,1,3,2,23,0,0,1,0,0,0,35085,36283,30202,37314,24421,26011,4248,30093,257,23634,15236,22060
req_002405,200000,2,2,1,27,1,-2,0,0,0,0,73908,0,64674,71302,59794,84308,4747,0,43552,23151,23885,36192
req_002406,190000,1,2,2,23,0,0,0,1,0,1,14289,14524,11589,11254,11917,11298,7336,10845,6390,140,10424,16
req_002407,370000,1,1,2,21,-1,-1,-1,-1,-1,-1,64096,64585,61722,58674,59150,63578,52709,34228,54203,31656,6941,54188
req_002408,300000,1,2,1,24,2,0,1,1,0,0,196312,120405,160556,182737,144127,142061,5465,62232,30184,12210,98812,126723
req_002409,60000,1,1,2,28,1,-2,0,0,-1,-1,42484,0,38386,42397,37518,36257,11630,0,16033,36513,25675,17835
req_002410,40000,2,2,2,25,0,0,1,3,2,4,3760,3528,3466,3889,3115,2830,2089,1273,127,779,925,291
req_002411,40000,2,2,2,25,0,0,1,0,-2,1,16426,14992,13899,13279,0,13331,9810,14220,2097,8777,0,566
req_002412,50000,1,1,2,29,-1,-1,-1,0,0,0,12439,16342,11626,11547,13309,16512,7107,11270,5716,6163,9238,11308
req_002413,150000,2,2,2,29,-1,0,0,0,0,-1,89719,80834,92077,65954,75358,82875,87422,49212,52589,46939,64251,42039
req_002414,160000,1,4,2,24,0,-2,0,-2,-2,0,21401,0,25954,0,0,23214,17794,0,16901,0,0,17585
req_002415,80000,2,2,2,27,2,-2,0,-2,0,0,19595,0,17542,0,14437,10623,783,0,3715,0,13318,8579
req_002416,90000,2,2,2,26,1,0,0,0,0,-1,30147,25427,27757,33157,26465,24358,443,7953,26589,24142,18202,17158
req_002417,60000,1,3,2,29,0,-2,0,0,1,1,5566,0,6684,6017,8110,5007,4095,0,5760,465,157,305
req_002418,330000,1,1,1,24,0,0,0,0,0,0,9517,9025,7447,8700,6245,4864,5340,3927,3948,4505,4015,1933
req_002419,100000,2,3,1,28,0,-1,0,-1,0,0,8974,11243,11657,6392,9772,8100,8438,9545,9968,1459,9377,5739
req_002420,200000,2,1,2,23,0,-1,-2,-1,-1,0,109725,114791,0,93289,97486,98692,51623,64240,0,73165,77988,71229
req_002421,40000,2,2,2,23,0,1,3,3,1,-2,26944,18872,21773,23527,25890,0,16910,723,487,573,433,0
req_002422,120000,2,3,2,28,-1,-1,0,0,0,0,35956,40668,39137,32428,27453,32520,29757,14401,32966,17677,11932,13791
req_002423,140000,2,2,1,28,0,0,0,1,1,1,49587,52608,52285,49975,59628,45474,24392,22253,43964,252,69,2097
req_002424,30000,2,1,2,27,2,2,2,1,0,0,18913,17827,15142,12682,10899,14016,481,397,2952,845,6714,8832
req_002425,130000,2,1,2,27,0,0,-1,0,0,0,65315,43508,69340,69986,59595,59798,58150,8125,39498,28751,31707,24873
req_002426,140000,1,2,1,27,1,0,0,0,-2,1,34920,31900,28403,28126,0,29394,2634,6071,19565,15207,0,5002
req_002427,190000,1,3,1,22,1,0,0,0,-1,-1,67155,52019,57747,55404,53195,47887,23655,46450,21433,54184,45979,21421
req_002428,200000,1,1,1,24,-1,-1,-1,0,1,0,45026,40512,41699,38819,40331,31583,22079,13466,11505,33186,2060,14577
req_002429,140000,1,2,1,28,2,0,-1,0,0,0,63498,61484,58377,48015,58069,47662,4387,42961,14001,30282,37668,40600
req_002430,30000,1,3,1,29,-1,0,0,0,-1,0,12437,9866,9349,10355,9244,11139,6668,5568,6263,10044,6637,6892
req_002431,90000,1,2,2,23,2,2,1,1,0,0,54868,49085,63257,55273,53898,40045,2282,6941,21124,6751,5925,30134
req_002432,30000,2,1,2,27,0,0,1,1,1,2,18729,18221,14319,12944,14349,14185,16921,17588,2809,474,1034,152
req_002433,150000,2,3,1,26,2,-2,0,0,0,-1,76343,0,71220,58984,59091,60816,282,0,33506,34800,44078,56515
req_002434,60000,2,3,1,28,0,-1,0,-1,-1,0,23747,24356,24081,28040,21754,22685,20402,20558,13977,20972,16240,11111
req_002435,180000,2,1,1,25,1,0,0,0,0,0,53153,56371,41002,65395,50563,52081,1029,42567,22202,31073,50452,17050
req_002436,50000,1,3,1,27,0,-1,0,0,0,0,18638,19825,18844,17216,13316,16615,1244,10535,14357,6957,4905,7837
req_002437,150000,1,1,2,29,-1,0,0,0,-2,0,93704,75463,71119,88598,0,86140,57238,51993,57643,79739,0,35927
req_002438,90000,2,2,1,28,0,0,0,-2,1,0,18339,22570,18190,0,20227,18025,5142,17680,13728,0,160,15439
req_002439,140000,2,1,3,28,0,-1,-1,-2,-1,-1,8354,8971,6736,0,9673,7927,6371,5095,3528,0,8268,7387
req_002440,230000,1,3,2,29,1,2,0,0,0,0,136695,104925,151221,91576,143766,101861,4625,15332,86745,23356,57368,59551
req_002441,200000,2,3,2,25,0,-1,0,0,0,0,16486,12383,13015,13214,9761,11575,15130,5449,4163,3224,4825,8629
req_002442,60000,2,2,1,25,-2,-1,-1,-1,0,0,0,5940,5866,6236,4920,7090,0,2682,2145,2837,4027,5703
req_002443,70000,2,2,1,25,0,0,0,0,0,0,10449,9428,11526,9452,9939,10600,8065,3977,6378,7713,3003,7788
req_002444,70000,2,2,1,23,-1,-1,-1,0,0,-2,45750,38013,37092,39309,37918,0,34998,21480,35627,21275,25739,0
req_002445,70000,1,3,1,27,1,0,0,0,0,-1,65898,57387,58680,63957,56701,44682,7380,53886,52617,46123,18138,13631
req_002446,110000,2,2,2,23,0,1,2,2,1,0,8762,8188,8632,9988,8053,5535,6390,1016,1309,1828,475,5130
req_002447,90000,2,2,2,27,-1,0,-1,-1,-1,-1,34811,29475,29152,24232,27930,22318,20872,18564,6992,16894,22337,8934
req_002448,210000,2,2,2,29,0,0,0,-1,-1,0,122596,154404,141960,127798,109854,130598,46468,127663,31965,102968,74503,120302
req_002449,170000,1,1,1,28,1,1,-2,0,-1,-1,63094,76502,0,42998,72719,52166,22614,738,0,30974,38576,12256
req_002450,110000,2,1,1,28,0,0,0,1,-1,-1,42152,33198,29972,32176,26095,30985,4434,20788,27524,262,20302,16527
req_002451,80000,2,1,1,28,-1,-1,-1,0,-1,-1,23836,23759,18970,18449,22301,19724,10692,13324,12234,15165,8357,12837
req_002452,80000,2,1,1,27,-1,0,-1,0,-1,-1,7706,7759,8371,7048,5353,6044,7221,7373,8108,4599,5026,4009
req_002453,190000,2,1,1,26,0,0,0,0,-2,0,27106,31871,37901,33239,0,23756,15959,25505,21539,12421,0,11153
req_002454,90000,2,1,1,27,0,0,0,0,0,0,33977,46223,38880,32963,37795,32550,30628,22794,31878,10205,26085,22469
req_002455,170000,2,3,2,26,0,0,0,0,-1,0,92527,84794,100813,59445,60268,97383,32652,69005,65957,55374,25466,56642
req_002456,120000,2,2,2,27,-2,-1,-1,-1,-1,-1,0,28366,30855,24781,32671,24169,0,10009,21084,11922,24617,9739
req_002457,130000,2,1,2,28,0,0,2,0,0,0,71145,82948,60454,57176,66819,79693,49369,35755,7763,39986,30670,50063
req_002458,170000,2,1,1,27,0,-2,-1,0,0,-2,28176,0,37308,32789,31135,0,19482,0,29388,13716,18554,0
req_002459,40000,1,3,1,27,3,2,3,2,2,5,22042,21358,18702,18468,13685,17585,617,4086,1127,3576,9,184
req_002460,120000,2,2,2,25,0,0,-1,-1,0,0,10445,13159,7755,10987,9660,12503,5756,8349,5303,7597,7848,6533
req_002461,190000,1,2,2,24,0,0,0,0,0,0,53991,57742,58575,66997,67685,63270,49834,50085,32485,63627,21844,23061
req_002462,30000,2,3,1,26,0,1,1,2,2,2,7790,5779,6792,7183,5113,6604,4332,548,210,461,892,546
req_002463,220000,1,2,2,28,-1,-2,0,0,2,1,68277,0,68990,69351,70676,77028,58354,0,29945,40068,28501,4884
req_002464,90000,2,1,1,27,0,0,-1,0,-1,-1,19105,17605,17049,14419,17487,19718,14148,13548,10425,10899,4415,12988
req_002465,300000,2,3,1,29,-1,-1,-1,-1,-1,-1,145182,163766,157818,173628,165879,134344,68504,92185,101645,123553,117637,86144
req_002466,120000,1,2,2,23,0,0,0,0,-1,-1,56907,55285,74169,64184,56195,60403,34560,22780,52887,39628,24120,47044
req_002467,160000,2,2,2,27,0,0,0,-1,0,-1,54585,57258,49097,33154,53044,40361,50436,27081,47179,31689,46773,25239
req_002468,410000,2,1,2,28,0,0,-1,-1,-1,-1,124279,94788,120317,98554,108816,106614,41501,83274,59960,35414,66055,88350
req_002469,70000,1,2,1,29,0,-1,0,0,-2,0,23100,18716,15659,19627,0,16510,18147,14100,4595,9262,0,13457
req_002470,140000,1,1,2,26,-1,-2,-1,0,0,-1,31299,0,25514,29645,29065,32443,20947,0,7187,11811,18076,24690
req_002471,450000,2,1,1,28,-1,0,-2,-1,-1,-1,26404,25504,0,21776,26591,24706,12590,20275,0,19593,15358,11939
req_002472,140000,2,3,2,25,2,1,1,1,1,0,50035,39444,61650,49788,43818,53412,11730,255,3777,4379,672,22581
req_002473,230000,1,2,1,25,-1,-1,-1,-1,-1,-1,79765,100980,72852,111947,107729,87850,60122,94410,41442,80434,90931,12346
req_002474,160000,2,4,1,28,-1,-1,-2,-2,-1,-1,59487,55228,0,0,63240,51467,50407,42445,0,0,48932,33510
req_002475,30000,1,2,1,22,0,0,0,-1,0,-2,22664,25608,29208,22871,21165,0,12859,16088,25755,10942,12802,0
req_002476,30000,1,2,2,27,-1,-1,-1,0,0,0,8874,8381,10877,7741,7904,10276,5584,4068,5891,6777,3581,7987
req_002477,160000,2,2,1,28,0,0,2,3,0,-1,35388,24754,35962,31303,29343,22087,24343,14641,220,482,14783,14728
req_002478,100000,2,1,2,28,0,0,-1,-1,-1,-1,59740,58106,58003,59208,55323,56525,57474,48175,43764,35719,34172,45599
req_002479,200000,2,1,1,25,0,0,0,0,0,-1,94556,107895,86987,82430,92408,78930,22337,100641,66032,62158,88541,45867
req_002480,300000,2,1,1,29,2,2,2,1,0,0,198560,207589,162276,176455,214865,194629,11142,30745,2868,17530,207317,45546
req_002481,150000,2,1,1,29,0,-1,0,-1,-1,-1,34101,32081,35311,22236,27686,20455,5227,12171,26720,10919,19559,7284
req_002482,90000,2,1,2,26,0,0,0,0,0,0,5197,4528,5647,5780,5121,5053,4632,4031,2038,4591,3021,2694
req_002483,50000,2,1,2,27,0,-1,-1,-1,0,0,41875,29369,31292,38123,30034,24826,32805,22224,16233,18910,11145,21526
req_002484,120000,2,2,2,26,0,-2,0,-1,0,0,53814,0,57191,43253,35535,44312,7625,0,44754,33796,32375,10582
req_002485,220000,1,3,1,28,0,0,1,0,0,0,15687,11678,12870,13419,10122,14120,11287,5313,2071,8589,8937,7013
req_002486,120000,1,3,1,24,0,0,1,0,0,0,42354,29992,34984,27234,27383,27329,24168,24095,2909,26379,14408,12328
req_002487,10000,2,1,1,28,0,0,0,0,0,3,7591,5514,6457,6221,4467,6169,5406,4215,3283,3443,1501,1147
req_002488,140000,2,1,1,25,2,2,0,-1,0,0,38634,39794,34306,37935,46172,32574,2044,4711,16843,18531,29370,11213
req_002489,50000,1,2,2,28,0,0,1,0,0,0,1908,1177,1423,1481,2204,1692,1628,572,19,899,710,927
req_002490,150000,2,2,1,26,0,1,0,-1,0,0,95038,72815,64739,72464,60209,70002,83862,13812,58954,34770,50744,25443
req_002491,60000,2,2,2,27,0,-2,-1,1,0,0,12487,0,11149,13810,12518,14330,7596,0,5383,481,5934,2195
req_002492,210000,2,1,2,28,-1,0,0,0,-1,-1,82915,82758,98956,92101,94210,104240,28810,28343,86772,70392,39545,68804
req_002493,360000,2,4,1,27,0,-1,-1,-1,-2,0,362076,317126,285794,304047,0,340779,207765,218751,190218,118786,0,293427
req_002494,80000,2,1,1,24,0,-1,-1,-1,-1,0,16696,17439,16494,21750,18874,19047,10046,8325,10130,8319,6344,12477
req_002495,70000,2,2,2,29,0,0,-1,-1,0,-2,22484,21573,26592,22450,25979,0,14887,10018,18969,19325,24435,0
req_002496,120000,1,2,2,24,0,0,0,0,0,0,23604,21487,19019,19073,20889,20838,15939,15377,7063,14589,16190,5773
req_002497,50000,2,2,1,28,0,1,2,3,-2,0,24141,20096,27522,22041,0,21644,17161,1272,9109,3943,0,15689
req_002498,70000,2,3,2,24,0,0,0,1,0,-2,23974,20071,22492,22007,14942,0,23519,15037,7206,717,4056,0
req_002499,230000,2,2,1,22,0,0,0,-1,-1,-1,27703,34003,34097,25994,26953,35664,7570,26977,22428,13819,13814,11262
req_002500,90000,2,2,1,25,-1,-2,-1,-1,-1,-1,17783,0,22096,21463,19351,15982,14428,0,13071,17281,7266,13460
req_002501,80000,2,3,2,28,0,0,-1,0,0,1,68555,53850,49439,44109,39515,44946,17195,13738,29296,28725,27221,4102
req_002502,80000,1,1,2,24,1,2,2,2,3,1,71831,83743,70131,57276,59881,71997,1817,11083,5327,6904,15771,303
req_002503,50000,2,2,2,28,0,0,0,-1,-1,-1,6932,5271,5567,5769,6378,5590,6176,3663,4197,4983,3599,4645
req_002504,270000,2,1,1,28,0,-1,0,0,-1,-1,34078,34220,39864,28785,34782,31286,29886,29239,38648,15818,23955,24759
req_002505,80000,1,2,2,23,0,0,2,1,0,1,13017,10161,11245,11559,10829,8373,7896,7026,1519,654,8497,1010
req_002506,50000,2,2,1,25,-2,-1,0,0,0,0,0,5259,5513,4691,4912,5589,0,2089,4065,1636,4467,3276
req_002507,60000,1,2,2,28,0,1,1,0,-1,0,50863,48423,50710,51561,31856,43659,19032,16235,6799,25107,22924,42020
req_002508,260000,2,1,2,26,0,0,-1,-1,-1,-1,96907,144822,105471,130711,144386,112821,52761,35877,71555,66167,75224,51669
req_002509,80000,2,1,2,27,0,-1,-1,-1,-1,-1,27812,27872,30696,29096,29223,25024,12044,26058,12352,9130,18603,5929
req_002510,160000,2,3,2,28,-2,-2,-1,-2,-1,-1,0,0,34483,0,32792,33423,0,0,8685,0,28976,24302
req_002511,100000,2,3,1,28,0,0,-1,0,0,0,59977,78328,64250,65915,64810,63324,28356,66598,47538,41446,37291,26467
req_002512,40000,2,1,1,28,1,0,2,1,2,1,26002,17991,20467,23760,31058,27282,8133,15246,1189,1185,1373,2158
req_002513,840000,2,1,1,29,0,1,0,-1,-1,-1,291891,286698,367673,343628,373994,292528,264626,42762,59371,108633,334598,230792
req_002514,80000,1,2,2,26,-2,-1,-1,-1,-1,0,0,36333,37733,29185,37323,40276,0,24202,10370,24041,21761,17192
req_002515,50000,2,1,1,27,3,3,2,2,1,0,18316,18307,20223,21907,17428,19088,36,4414,972,7362,2835,8395
req_002516,170000,1,2,2,25,0,-1,0,0,1,0,46260,40039,30537,44097,45226,43075,19718,24468,28448,32198,773,19866
req_002517,80000,2,1,2,29,0,0,0,0,-1,-1,27038,23111,11366,15090,22966,17276,13918,20707,8400,8666,9121,13783
req_002518,150000,2,3,1,26,0,-2,0,-1,-1,-1,37700,0,35618,38350,32938,30515,22295,0,22143,31893,23939,20487
req_002519,70000,1,4,1,25,0,0,0,-1,-1,0,24289,29073,28095,25866,22055,21406,20605,24442,22217,8029,7802,20055
req_002520,180000,2,1,2,26,-1,-1,-1,-1,-1,-1,28942,27480,27368,28812,27133,24992,26208,10400,5758,16354,22893,4814
req_002521,300000,2,3,2,27,2,2,0,0,0,0,161532,169002,163025,177770,117751,169772,22299,6239,116427,80490,33083,148508
req_002522,40000,2,2,1,28,-1,-1,-2,-1,-1,-1,11891,13036,0,11850,10544,11126,7502,10856,0,9392,6504,4805
req_002523,430000,1,1,2,24,0,0,1,1,-1,-1,283190,237152,246372,223032,201335,272058,246718,94277,25942,86149,185786,175473
req_002524,100000,2,2,2,26,0,0,-1,-1,0,0,52573,42175,39007,48896,30375,31751,16247,26191,24146,42754,23942,18589
req_002525,140000,1,1,1,25,-2,0,0,-1,0,-1,0,68636,63793,44335,80019,61160,0,13859,47294,31097,69039,47706
req_002526,30000,2,2,2,23,0,0,0,0,0,2,9811,10619,9508,12863,9753,7537,6455,8492,6518,5237,2061,767
req_002527,120000,2,4,1,25,2,1,1,2,2,3,35858,30671,31292,34734,29109,27272,4817,12825,66,410,901,4718
req_002528,80000,2,2,2,28,1,0,0,0,0,0,22523,14550,19230,20732,20547,13755,896,8138,17975,14626,13058,9318
req_002529,110000,2,2,2,25,3,2,2,-2,0,0,79240,44573,48824,0,54128,50365,9497,125,5338,0,51500,40199
req_002530,50000,2,3,2,29,0,1,0,0,2,2,32640,25630,31850,21812,22736,31818,16049,285,18912,8314,2739,1892
req_002531,100000,1,1,2,27,0,0,0,-2,0,0,16825,15979,14879,0,20534,12646,6357,9241,10825,0,13285,8675
req_002532,230000,2,2,1,26,0,0,-2,1,2,1,12251,12122,0,11331,10506,13148,9574,4100,0,1111,603,361
req_002533,80000,1,2,2,29,-1,-1,-1,1,0,1,10771,10307,6708,9274,7650,6560,6965,6714,2501,2402,4296,764
req_002534,170000,1,1,1,28,-1,-1,-1,-1,0,0,77125,72471,87350,61519,62788,55564,53449,17616,48774,54593,50470,33644
req_002535,40000,1,2,2,27,-2,-2,-2,1,2,1,0,0,0,11143,12402,10431,0,0,0,1049,715,805
req_002536,80000,2,2,2,23,0,0,-1,-1,-1,-1,32537,29270,30049,26470,19726,27896,29230,21270,11419,23685,17926,8077
req_002537,140000,2,1,2,25,-2,0,0,-1,-1,-2,0,63205,46820,67613,44603,0,0,27756,41430,12314,40849,0
req_002538,100000,1,3,2,25,1,-2,2,2,1,0,41127,0,46473,38903,49435,40470,451,0,12702,6381,617,11139
req_002539,260000,2,3,2,29,-1,0,0,-2,-1,-2,20870,19473,22438,0,18969,0,19739,15889,18250,0,4596,0
req_002540,30000,2,2,1,28,0,0,0,-1,-1,-1,15988,14254,18190,16361,17120,13053,12104,12031,11701,15742,12177,3575
req_002541,90000,2,1,1,28,0,0,0,0,0,0,30032,41122,36722,33586,29916,40357,28027,13096,15756,18170,29817,21095
req_002542,140000,2,1,1,27,0,-1,0,-1,-1,-1,843,1015,664,765,778,813,649,411,280,610,507,663
req_002543,310000,2,1,2,24,2,-2,2,2,0,2,115976,0,145778,117321,113258,121874,36694,0,8148,24105,59028,44397
req_002544,70000,1,1,1,26,3,1,2,2,0,-2,37946,34571,42115,38760,36463,0,6322,3915,5008,967,4652,0
req_002545,140000,1,2,1,29,0,0,0,0,0,0,3558,2755,2836,2640,2617,3006,996,2228,2230,1394,2004,1741
req_002546,30000,2,1,1,29,0,0,-1,1,0,2,5140,6273,5411,5852,5277,5793,2296,3651,3599,795,2477,777
req_002547,120000,1,1,1,26,0,0,1,1,2,-2,61212,57416,59581,55503,53212,0,35103,26710,10761,3341,2875,0
req_002548,60000,2,2,1,24,0,0,0,0,0,-2,7719,7494,9359,9811,6933,0,3107,4625,5552,7925,4528,0
req_002549,60000,2,1,2,24,0,0,0,1,1,0,21957,15537,19846,21439,19574,21582,7077,13529,11948,13,1887,9676
req_002550,400000,2,2,2,28,0,0,0,0,-2,-1,106652,91258,136528,108794,0,100392,37205,67095,12372,44109,0,92387
req_002551,190000,2,2,1,27,-2,1,1,1,-2,0,0,20021,23742,30241,0,24746,0,565,2962,329,0,12656
req_002552,50000,2,2,1,25,0,1,0,0,0,0,5540,6728,4766,5143,4604,3340,4384,1074,3301,4473,3586,540
req_002553,270000,2,1,2,28,0,-2,-2,0,0,0,29730,0,0,23865,20625,24795,16013,0,0,11474,18239,14035
req_002554,130000,2,2,2,28,1,0,1,0,0,0,42526,54370,48747,45382,39336,35837,366,33550,454,37861,23900,22688
req_002555,220000,2,2,1,26,0,0,2,-2,0,0,112416,101957,77056,0,78287,80919,70682,46969,5058,0,39767,29688
req_002556,70000,1,2,2,29,1,0,-2,0,1,0,16737,17003,0,21071,14379,19846,925,12025,0,6309,665,6292
req_002557,90000,1,2,1,25,0,0,0,0,0,-2,20957,19421,20438,21920,19372,0,19014,12571,17641,6413,14388,0
req_002558,40000,1,4,3,22,1,2,0,0,0,-2,30075,30096,29508,22771,27859,0,5497,3132,27702,12606,13291,0
req_002559,40000,1,1,3,26,0,0,0,-2,0,0,13002,11974,11879,0,12551,14731,6721,11465,5462,0,10142,12588
req_002560,70000,2,1,2,28,0,-1,0,-1,0,0,12389,10904,9613,10477,8801,10710,10420,8506,4313,4132,8264,2642
req_002561,180000,2,1,1,25,0,0,0,0,0,0,118091,145285,132979,157890,96532,106745,72179,42899,93447,146160,39560,22539
req_002562,160000,2,2,1,26,-1,-1,-1,-1,-1,-1,58823,45881,69382,55203,73083,47635,47871,45808,45420,28356,23813,14956
req_002563,120000,1,1,2,27,0,0,0,0,1,0,47580,36217,53390,30615,28696,37788,29996,26328,38676,11892,1188,34402
req_002564,70000,2,1,1,29,1,2,1,0,-2,-1,13412,12618,10485,12344,0,14142,4689,3201,337,10101,0,10997
req_002565,260000,2,3,2,28,2,1,2,8,0,1,213661,226536,162295,169613,161954,201177,62086,2929,29351,5310,60065,12179
req_002566,170000,2,1,2,23,0,0,0,0,0,0,70425,69152,67168,57445,66151,56194,64314,39588,33108,45531,17968,26669
req_002567,210000,2,1,2,23,0,-1,-1,-1,0,0,101927,97690,101889,86196,100192,105338,58763,58424,83571,75881,81165,82923
req_002568,90000,1,3,1,28,0,1,0,0,0,2,72394,72404,76387,65733,50527,44328,29496,939,34301,52905,33379,12350
req_002569,30000,1,2,2,25,0,-1,0,0,0,0,5367,4992,4665,3922,4001,4074,3653,2100,2290,2736,3120,1713
req_002570,120000,1,3,2,28,0,3,2,2,2,2,30215,25309,30396,21280,22544,22570,12717,969,4845,2099,831,1902
req_002571,190000,2,1,2,27,-1,0,0,0,-1,-1,162222,169291,127446,135033,157164,129046,124877,37757,65971,20595,116600,27996
req_002572,90000,2,1,2,27,0,0,0,0,-1,0,48074,40664,39352,44169,33266,30801,37096,15846,25135,34000,20851,21462
req_002573,50000,1,1,2,23,0,-1,-1,0,0,-1,31512,30447,35757,24731,23820,22068,13601,27900,28818,14190,17509,13157
req_002574,170000,2,1,1,27,0,1,0,-2,1,3,65088,77942,122806,0,78124,78163,60118,6879,27446,0,13488,936
req_002575,70000,1,3,2,27,0,0,1,1,2,8,4141,5136,4036,4328,4322,4583,1802,1518,379,871,385,603
req_002576,230000,2,2,2,22,-1,0,-1,-1,-1,-1,54977,59431,59231,56947,48559,49109,20855,48136,43586,39721,46585,40137
req_002577,240000,2,1,1,24,-1,-1,-1,0,-1,0,96917,120354,75687,103075,89659,79773,63898,105128,31673,45017,66179,67493
req_002578,150000,2,4,2,25,0,0,0,0,0,0,61700,70484,63318,45184,51695,66985,42016,62285,59988,34568,22189,23633
req_002579,210000,2,3,1,28,0,0,0,-1,-1,-1,77152,92123,73797,78204,74739,77041,30532,32874,35148,69965,66381,55706
req_002580,100000,1,1,2,27,1,0,0,1,-2,1,34945,42911,38299,34517,0,26281,7935,23146,27226,4832,0,2730
req_002581,480000,1,2,2,27,-1,-1,-1,-2,-1,-2,196401,204995,212609,0,239432,0,162179,175404,116210,0,90448,0
req_002582,100000,1,3,2,29,0,0,0,1,-2,0,59378,50266,49099,48352,0,60238,50329,26048,40055,1476,0,20835
req_002583,50000,2,3,1,28,1,0,1,1,1,2,16339,11155,13145,14398,13849,15686,1054,6224,937,1024,3105,512
req_002584,30000,1,2,2,24,1,-2,1,0,0,0,9096,0,8955,8365,7620,7677,845,0,3992,5879,6062,3654
req_002585,50000,1,2,1,28,0,0,-2,1,0,1,12285,14719,0,10217,11135,12023,3964,11058,0,934,3804,564
req_002586,60000,1,2,2,27,-1,0,-1,0,-2,0,6431,7033,6651,4974,0,7180,2303,6138,3344,3420,0,3803
req_002587,80000,1,2,1,29,1,3,2,2,3,3,43649,44102,39814,34310,41895,33536,1801,1648,2957,853,11576,3055
req_002588,180000,2,2,1,29,0,0,0,0,0,0,65430,62284,52679,45364,57758,58829,30856,25115,21161,34016,42024,36334
req_002589,20000,1,3,1,27,0,-1,0,-1,-1,0,13647,12456,11836,10943,12737,13676,9274,9293,6444,7811,9409,5306
req_002590,790000,2,2,2,29,0,0,0,-2,0,-2,164278,153301,125306,0,127215,0,46548,109543,113639,0,44761,0
req_002591,140000,1,2,1,29,-2,-2,0,0,0,-1,0,0,5297,4605,4058,4645,0,0,3612,4109,2173,2926
req_002592,160000,2,3,1,28,0,-2,-2,0,1,-2,29301,0,0,26238,21839,0,23516,0,0,20947,2674,0
req_002593,160000,2,2,1,28,-2,-1,-1,0,-2,0,0,93010,107610,101789,0,85354,0,54019,73132,33792,0,28261
req_002594,260000,2,1,2,26,-2,-1,-1,0,0,0,0,47257,42811,47040,39349,46992,0,29057,28687,28600,23567,31207
req_002595,50000,1,1,1,27,0,0,0,-1,-1,0,25149,27160,26650,24323,21355,18521,22520,21546,2454,17477,4231,17584
req_002596,220000,2,1,2,25,-2,0,0,1,0,-1,0,83020,54968,69827,74340,62679,0,16876,24081,22825,70478,45575
req_002597,150000,2,1,2,29,0,0,0,0,0,-2,35824,32783,27539,29900,31467,0,30785,13759,20522,27453,23136,0
req_002598,220000,2,1,1,24,-1,0,-1,0,1,0,20460,24153,17339,30408,20699,23560,13215,20837,13923,4244,400,15233
req_002599,60000,2,3,2,27,0,0,0,0,-2,0,20816,20621,24368,24879,0,21786,9066,6269,18306,18588,0,12498
req_002600,350000,2,1,1,29,0,0,0,-2,-2,-2,100220,89508,96294,0,0,0,80288,64398,33990,0,0,0
req_002601,110000,1,1,2,27,1,1,-2,-1,-1,0,36123,32123,0,30463,30064,23604,3910,3546,0,12592,17872,22684
req_002602,80000,1,2,2,24,0,-1,0,0,0,0,9401,8803,9282,9155,9136,9191,5074,6950,8482,7146,4651,7635
req_002603,60000,2,2,2,29,0,-1,-1,-1,0,0,26639,24219,19104,21768,21394,20293,22814,20133,10222,10252,12139,13707
req_002604,50000,1,3,2,27,0,0,0,0,0,1,8012,5584,8085,7862,6421,6089,6309,2384,6887,2820,3737,207
req_002605,60000,1,1,2,28,1,1,1,0,0,0,12062,11950,11366,14264,13595,10591,756,45,496,13514,10652,4448
req_002606,560000,1,1,1,23,-1,0,0,-2,0,0,124214,144903,106458,0,108702,111674,92160,99380,83662,0,80969,78308
req_002607,100000,2,3,1,28,0,0,0,0,0,-1,62600,51751,61777,52977,68539,44568,39112,25760,40034,36077,35222,28239
req_002608,90000,2,1,1,28,1,-1,-1,-1,0,0,65611,67883,70716,89948,52457,62508,13530,46442,59379,29258,33451,35511
req_002609,40000,2,1,2,23,0,-2,-1,-1,-2,0,30801,0,24473,25704,0,19287,12238,0,18957,18432,0,14769
req_002610,170000,1,3,2,26,0,0,0,0,1,0,93415,82336,100006,78690,84118,75266,83088,74772,49658,68323,6115,13544
req_002611,140000,1,2,1,26,0,0,0,-1,-1,-2,62404,47117,76075,63840,60927,0,18262,14493,52898,44936,55600,0
req_002612,60000,1,1,2,29,0,0,1,0,0,0,1774,1996,3022,2358,2321,2654,578,1540,175,719,1535,1874
